symbole;date;ouverture;haut;bas;cloture;volume
SIVC.ci;02/07/2025;540;540;530;530;328
SIVC.ci;03/07/2025;540;540;530;530;318
SIVC.ci;04/07/2025;540;540;530;530;173
SIVC.ci;07/07/2025;530;530;530;530;1407
SIVC.ci;08/07/2025;535;535;530;530;261
SIVC.ci;09/07/2025;530;530;530;530;118
SIVC.ci;10/07/2025;530;530;525;525;229
SIVC.ci;11/07/2025;525;525;525;525;19251
SIVC.ci;14/07/2025;525;525;510;510;688
SIVC.ci;15/07/2025;520;520;510;510;1989
SIVC.ci;16/07/2025;515;530;515;530;4619
SIVC.ci;17/07/2025;530;530;525;525;961
SIVC.ci;18/07/2025;520;520;510;510;399
SIVC.ci;21/07/2025;530;530;525;525;303
SIVC.ci;22/07/2025;530;530;510;510;761
SIVC.ci;23/07/2025;525;525;520;520;124
SIVC.ci;24/07/2025;520;520;510;510;1156
SIVC.ci;25/07/2025;520;525;520;525;1985
SIVC.ci;28/07/2025;525;525;525;525;1569
SIVC.ci;29/07/2025;505;525;505;525;478
SIVC.ci;30/07/2025;525;525;525;525;722
SIVC.ci;31/07/2025;505;510;505;510;6312
CFAC.ci;02/06/2025;625;655;625;655;1072
CFAC.ci;03/06/2025;655;655;655;655;2228
CFAC.ci;04/06/2025;655;655;655;655;2305
CFAC.ci;05/06/2025;660;660;650;650;2554
CFAC.ci;10/06/2025;655;675;655;675;17733
CFAC.ci;11/06/2025;680;680;660;660;4993
CFAC.ci;12/06/2025;670;670;635;635;5592
CFAC.ci;13/06/2025;645;680;645;680;5756
CFAC.ci;16/06/2025;680;680;680;680;1003
CFAC.ci;17/06/2025;680;680;660;660;2270
CFAC.ci;18/06/2025;680;680;650;650;9663
CFAC.ci;19/06/2025;670;680;670;680;3243
CFAC.ci;20/06/2025;680;680;665;665;699
CFAC.ci;23/06/2025;665;665;660;660;9629
CFAC.ci;24/06/2025;680;680;680;680;1013
CFAC.ci;25/06/2025;680;680;660;660;477
CFAC.ci;26/06/2025;675;675;660;660;634
CFAC.ci;27/06/2025;675;675;675;675;800
CFAC.ci;30/06/2025;670;680;670;680;6322
CFAC.ci;01/07/2025;680;680;660;660;142
CFAC.ci;02/07/2025;665;680;665;680;9041
CFAC.ci;03/07/2025;700;700;680;680;6012
CFAC.ci;04/07/2025;685;685;665;665;1236
CFAC.ci;07/07/2025;665;675;665;675;2497
CFAC.ci;08/07/2025;675;675;650;650;584
CFAC.ci;09/07/2025;675;675;665;665;77
CFAC.ci;10/07/2025;675;675;655;655;5631
CFAC.ci;11/07/2025;675;675;650;650;5420
CFAC.ci;14/07/2025;680;680;675;675;1403
CFAC.ci;15/07/2025;670;685;670;685;636
CFAC.ci;16/07/2025;685;685;680;680;933
CFAC.ci;17/07/2025;685;685;670;670;133
CFAC.ci;18/07/2025;680;680;650;650;1800
CFAC.ci;21/07/2025;665;680;665;680;401
CFAC.ci;22/07/2025;680;680;680;680;2531
CFAC.ci;23/07/2025;675;675;670;670;245
CFAC.ci;24/07/2025;645;670;645;670;1022
CFAC.ci;25/07/2025;670;675;670;675;2294
CFAC.ci;28/07/2025;650;670;650;670;45950
CFAC.ci;29/07/2025;635;670;635;670;4953
CFAC.ci;30/07/2025;670;685;670;685;3216
CFAC.ci;31/07/2025;650;660;650;660;983
CIEC.ci;02/06/2025;2300;2395;2300;2395;614
CIEC.ci;03/06/2025;2395;2440;2395;2440;3837
CIEC.ci;04/06/2025;2440;2440;2390;2390;1933
CIEC.ci;05/06/2025;2420;2420;2405;2405;705
CIEC.ci;10/06/2025;2405;2405;2405;2405;5536
CIEC.ci;11/06/2025;2405;2405;2390;2390;3031
CIEC.ci;12/06/2025;2395;2395;2390;2390;1517
CIEC.ci;13/06/2025;2390;2395;2390;2395;1892
CIEC.ci;16/06/2025;2400;2400;2400;2400;1804
CIEC.ci;17/06/2025;2405;2455;2405;2455;1076
CIEC.ci;18/06/2025;2455;2455;2455;2455;1790
CIEC.ci;19/06/2025;2455;2455;2455;2455;2993
CIEC.ci;20/06/2025;2455;2460;2455;2460;2906
CIEC.ci;23/06/2025;2465;2480;2465;2480;10264
CIEC.ci;24/06/2025;2485;2500;2485;2500;3086
CIEC.ci;25/06/2025;2550;2600;2550;2600;1897
CIEC.ci;26/06/2025;2600;2600;2595;2595;13995
CIEC.ci;27/06/2025;2590;2590;2550;2550;1921
CIEC.ci;30/06/2025;2545;2550;2545;2550;3719
CIEC.ci;01/07/2025;2550;2550;2525;2525;4306
CIEC.ci;02/07/2025;2525;2525;2525;2525;6185
CIEC.ci;03/07/2025;2525;2525;2515;2515;2106
CIEC.ci;04/07/2025;2520;2520;2520;2520;1107
CIEC.ci;07/07/2025;2520;2525;2520;2525;2277
CIEC.ci;08/07/2025;2515;2515;2500;2500;975
CIEC.ci;09/07/2025;2500;2500;2500;2500;477
CIEC.ci;10/07/2025;2460;2500;2460;2500;531
CIEC.ci;11/07/2025;2500;2510;2500;2510;1360
CIEC.ci;14/07/2025;2510;2510;2500;2500;2014
CIEC.ci;15/07/2025;2475;2500;2475;2500;1045
CIEC.ci;16/07/2025;2500;2500;2400;2400;3015
CIEC.ci;17/07/2025;2400;2400;2250;2250;16438
CIEC.ci;18/07/2025;2395;2415;2395;2415;3914
CIEC.ci;21/07/2025;2415;2495;2415;2495;810
CIEC.ci;22/07/2025;2490;2490;2490;2490;1489
CIEC.ci;23/07/2025;2490;2490;2450;2450;2189
CIEC.ci;24/07/2025;2490;2490;2430;2430;2205
CIEC.ci;25/07/2025;2430;2430;2400;2400;2342
CIEC.ci;28/07/2025;2400;2400;2400;2400;2614
CIEC.ci;29/07/2025;2390;2390;2370;2370;660
CIEC.ci;30/07/2025;2305;2305;2250;2250;5118
CIEC.ci;31/07/2025;2255;2300;2255;2300;2390
TTLC.ci;02/06/2025;2410;2580;2410;2580;4772
TTLC.ci;03/06/2025;2580;2770;2580;2770;17205
TTLC.ci;04/06/2025;2775;2885;2775;2885;15996
TTLC.ci;05/06/2025;2940;2940;2900;2900;4189
TTLC.ci;10/06/2025;2875;2875;2685;2685;27360
TTLC.ci;11/06/2025;2490;2675;2490;2675;4535
TTLC.ci;12/06/2025;2505;2665;2505;2665;12080
TTLC.ci;13/06/2025;2665;2665;2665;2665;5744
TTLC.ci;16/06/2025;2665;2700;2665;2700;16093
TTLC.ci;17/06/2025;2700;2795;2700;2795;12872
TTLC.ci;18/06/2025;2790;2790;2775;2775;10119
TTLC.ci;19/06/2025;2780;2780;2575;2575;23221
TTLC.ci;20/06/2025;2575;2575;2575;2575;10725
TTLC.ci;23/06/2025;2640;2640;2600;2600;13377
TTLC.ci;24/06/2025;2600;2600;2585;2585;4781
TTLC.ci;25/06/2025;2585;2585;2585;2585;6982
TTLC.ci;26/06/2025;2600;2600;2510;2510;3831
TTLC.ci;27/06/2025;2600;2600;2595;2595;7958
TTLC.ci;30/06/2025;2595;2650;2595;2650;9292
TTLC.ci;01/07/2025;2695;2695;2645;2645;1496
TTLC.ci;02/07/2025;2650;2665;2650;2665;12668
TTLC.ci;03/07/2025;2680;2680;2680;2680;1416
TTLC.ci;04/07/2025;2675;2695;2675;2695;15775
TTLC.ci;07/07/2025;2650;2670;2650;2670;768
TTLC.ci;08/07/2025;2680;2680;2645;2645;6550
TTLC.ci;09/07/2025;2645;2645;2645;2645;7538
TTLC.ci;10/07/2025;2645;2645;2620;2620;1112
TTLC.ci;11/07/2025;2600;2660;2600;2660;2861
TTLC.ci;14/07/2025;2625;2665;2625;2665;4530
TTLC.ci;15/07/2025;2650;2665;2650;2665;4358
TTLC.ci;16/07/2025;2670;2670;2600;2600;1685
TTLC.ci;17/07/2025;2630;2630;2550;2550;7131
TTLC.ci;18/07/2025;2550;2550;2540;2540;758
TTLC.ci;21/07/2025;2540;2605;2540;2605;1886
TTLC.ci;22/07/2025;2600;2600;2500;2500;12542
TTLC.ci;23/07/2025;2595;2595;2500;2500;16456
TTLC.ci;24/07/2025;2500;2500;2500;2500;773
TTLC.ci;25/07/2025;2500;2500;2500;2500;3689
TTLC.ci;28/07/2025;2500;2500;2500;2500;2636
TTLC.ci;29/07/2025;2450;2500;2450;2500;1898
TTLC.ci;30/07/2025;2470;2470;2460;2460;1967
TTLC.ci;31/07/2025;2460;2525;2460;2525;5410
UNXC.ci;02/06/2025;510;510;505;505;5983
UNXC.ci;03/06/2025;500;515;500;515;4146
UNXC.ci;04/06/2025;515;525;515;525;6481
UNXC.ci;05/06/2025;525;555;525;555;704
UNXC.ci;10/06/2025;550;550;550;550;3909
UNXC.ci;11/06/2025;545;550;545;550;3211
UNXC.ci;12/06/2025;555;555;510;510;11193
UNXC.ci;13/06/2025;545;545;530;530;4603
UNXC.ci;16/06/2025;545;560;545;560;6723
UNXC.ci;17/06/2025;560;585;560;585;9838
UNXC.ci;18/06/2025;620;620;600;600;3796
UNXC.ci;19/06/2025;600;600;590;590;4330
UNXC.ci;20/06/2025;590;600;590;600;6913
UNXC.ci;23/06/2025;600;600;590;590;6717
UNXC.ci;24/06/2025;590;590;590;590;8093
UNXC.ci;25/06/2025;590;590;590;590;32424
UNXC.ci;26/06/2025;590;600;590;600;2214
UNXC.ci;27/06/2025;600;600;590;590;7423
UNXC.ci;30/06/2025;585;595;585;595;18511
UNXC.ci;01/07/2025;590;590;580;580;541
UNXC.ci;02/07/2025;580;585;580;585;4170
UNXC.ci;03/07/2025;585;585;585;585;3300
UNXC.ci;04/07/2025;585;585;580;580;15315
UNXC.ci;07/07/2025;580;580;580;580;836
UNXC.ci;08/07/2025;595;595;540;540;12514
UNXC.ci;09/07/2025;580;580;580;580;13556
UNXC.ci;10/07/2025;575;575;575;575;4693
UNXC.ci;11/07/2025;580;580;550;550;1315
UNXC.ci;14/07/2025;575;575;525;525;5345
UNXC.ci;15/07/2025;550;560;550;560;994
UNXC.ci;16/07/2025;570;570;565;565;4654
UNXC.ci;17/07/2025;565;565;560;560;685
UNXC.ci;18/07/2025;565;565;560;560;1313
UNXC.ci;21/07/2025;560;585;560;585;1006
UNXC.ci;22/07/2025;585;585;580;580;2420
UNXC.ci;23/07/2025;580;580;550;550;15855
UNXC.ci;24/07/2025;585;590;585;590;3347
UNXC.ci;25/07/2025;590;590;580;580;1755
UNXC.ci;28/07/2025;580;580;580;580;717
UNXC.ci;29/07/2025;550;555;550;555;361
UNXC.ci;30/07/2025;555;575;555;575;539
UNXC.ci;31/07/2025;575;575;565;565;937
SHEC.ci;02/06/2025;970;970;970;970;5833
SHEC.ci;03/06/2025;975;975;960;960;2174
SHEC.ci;04/06/2025;975;980;975;980;3226
SHEC.ci;05/06/2025;980;980;980;980;630
SHEC.ci;10/06/2025;975;980;975;980;16233
SHEC.ci;11/06/2025;980;980;980;980;13991
SHEC.ci;12/06/2025;980;990;980;990;2807
SHEC.ci;13/06/2025;995;995;995;995;5405
SHEC.ci;16/06/2025;1000;1000;1000;1000;1815
SHEC.ci;17/06/2025;1000;1000;1000;1000;6119
SHEC.ci;18/06/2025;1050;1075;1050;1075;2960
SHEC.ci;19/06/2025;1075;1090;1075;1090;3023
SHEC.ci;20/06/2025;1085;1090;1085;1090;1536
SHEC.ci;23/06/2025;1090;1090;1090;1090;1487
SHEC.ci;24/06/2025;1090;1090;1055;1055;2526
SHEC.ci;25/06/2025;1080;1080;1015;1015;1945
SHEC.ci;26/06/2025;1015;1060;1015;1060;1134
SHEC.ci;27/06/2025;1065;1065;1065;1065;5599
SHEC.ci;30/06/2025;1065;1065;1065;1065;4117
SHEC.ci;01/07/2025;1065;1075;1065;1075;5627
SHEC.ci;02/07/2025;1080;1080;1075;1075;1342
SHEC.ci;03/07/2025;1065;1065;1065;1065;1671
SHEC.ci;04/07/2025;1065;1065;1065;1065;652
SHEC.ci;07/07/2025;1005;1045;1005;1045;1201
SHEC.ci;08/07/2025;1000;1030;1000;1030;14641
SHEC.ci;09/07/2025;1030;1065;1030;1065;5871
SHEC.ci;10/07/2025;1065;1065;1040;1040;5538
SHEC.ci;11/07/2025;1060;1060;1045;1045;6053
SHEC.ci;14/07/2025;1045;1045;1045;1045;2149
SHEC.ci;15/07/2025;1040;1045;1040;1045;2561
SHEC.ci;16/07/2025;1045;1045;1040;1040;2800
SHEC.ci;17/07/2025;1040;1040;1040;1040;1007
SHEC.ci;18/07/2025;1040;1040;1015;1015;630
SHEC.ci;21/07/2025;1015;1015;1010;1010;6094
SHEC.ci;22/07/2025;1010;1010;990;990;9322
SHEC.ci;23/07/2025;990;1015;990;1015;6297
SHEC.ci;24/07/2025;1000;1000;1000;1000;11247
SHEC.ci;25/07/2025;1000;1000;1000;1000;3937
SHEC.ci;28/07/2025;1000;1000;1000;1000;20205
SHEC.ci;29/07/2025;1000;1000;980;980;19498
SHEC.ci;30/07/2025;1000;1010;1000;1010;2188
SHEC.ci;31/07/2025;1010;1035;1010;1035;1890
ONTBF.bf;02/06/2025;2600;2600;2575;2575;2466
ONTBF.bf;03/06/2025;2555;2560;2555;2560;2301
ONTBF.bf;04/06/2025;2580;2580;2580;2580;442
ONTBF.bf;05/06/2025;2585;2585;2565;2565;1061
ONTBF.bf;10/06/2025;2580;2580;2580;2580;11253
ONTBF.bf;11/06/2025;2575;2585;2575;2585;16110
ONTBF.bf;12/06/2025;2600;2690;2600;2690;3203
ONTBF.bf;13/06/2025;2695;2695;2650;2650;3032
ONTBF.bf;16/06/2025;2690;2690;2600;2600;4311
ONTBF.bf;17/06/2025;2585;2600;2585;2600;1774
ONTBF.bf;18/06/2025;2690;2690;2685;2685;1246
ONTBF.bf;19/06/2025;2685;2685;2550;2550;1884
ONTBF.bf;20/06/2025;2650;2650;2600;2600;1348
ONTBF.bf;23/06/2025;2600;2600;2405;2405;15609
ONTBF.bf;24/06/2025;2500;2585;2500;2585;1137
ONTBF.bf;25/06/2025;2600;2600;2600;2600;2067
ONTBF.bf;26/06/2025;2630;2650;2630;2650;4265
ONTBF.bf;27/06/2025;2650;2650;2600;2600;3902
ONTBF.bf;30/06/2025;2600;2600;2600;2600;2194
ONTBF.bf;01/07/2025;2600;2635;2600;2635;699
ONTBF.bf;02/07/2025;2510;2650;2510;2650;12558
ONTBF.bf;03/07/2025;2650;2650;2640;2640;36870
ONTBF.bf;04/07/2025;2660;2690;2660;2690;1084
ONTBF.bf;07/07/2025;2690;2690;2660;2660;2343
ONTBF.bf;08/07/2025;2660;2660;2650;2650;3109
ONTBF.bf;09/07/2025;2700;2700;2650;2650;1189
ONTBF.bf;10/07/2025;2650;2650;2650;2650;563
ONTBF.bf;11/07/2025;2650;2690;2650;2690;1593
ONTBF.bf;14/07/2025;2650;2685;2650;2685;2957
ONTBF.bf;15/07/2025;2650;2650;2600;2600;3051
ONTBF.bf;16/07/2025;2685;2685;2600;2600;33992
ONTBF.bf;17/07/2025;2405;2540;2405;2540;26651
ONTBF.bf;18/07/2025;2505;2505;2495;2495;1252
ONTBF.bf;21/07/2025;2500;2500;2500;2500;4427
ONTBF.bf;22/07/2025;2500;2500;2405;2405;6030
ONTBF.bf;23/07/2025;2400;2400;2300;2300;2526
ONTBF.bf;24/07/2025;2305;2430;2305;2430;25121
ONTBF.bf;25/07/2025;2420;2420;2380;2380;7732
ONTBF.bf;28/07/2025;2400;2400;2380;2380;1929
ONTBF.bf;29/07/2025;2380;2380;2350;2350;6211
ONTBF.bf;30/07/2025;2350;2350;2350;2350;15219
ONTBF.bf;31/07/2025;2350;2400;2350;2400;2623
ECOC.ci;02/06/2025;11200;11200;11000;11000;1402
ECOC.ci;03/06/2025;10175;10185;10175;10185;3273
ECOC.ci;04/06/2025;10185;10185;10175;10175;969
ECOC.ci;05/06/2025;10170;10200;10170;10200;1555
ECOC.ci;10/06/2025;10200;10400;10200;10400;1134
ECOC.ci;11/06/2025;9900;11150;9900;11150;1708
ECOC.ci;12/06/2025;10315;11000;10315;11000;616
ECOC.ci;13/06/2025;10875;11000;10875;11000;609
ECOC.ci;16/06/2025;10880;10885;10880;10885;8104
ECOC.ci;17/06/2025;10880;10900;10880;10900;1306
ECOC.ci;18/06/2025;10885;10995;10885;10995;704
ECOC.ci;19/06/2025;10995;11150;10995;11150;2143
ECOC.ci;20/06/2025;11150;11500;11150;11500;1112
ECOC.ci;23/06/2025;11500;11995;11500;11995;1291
ECOC.ci;24/06/2025;11995;11995;11950;11950;2087
ECOC.ci;25/06/2025;11920;11920;11890;11890;350
ECOC.ci;26/06/2025;11890;11890;11890;11890;174
ECOC.ci;27/06/2025;11890;11890;11860;11860;2074
ECOC.ci;30/06/2025;11800;11860;11800;11860;657
ECOC.ci;01/07/2025;11845;11845;11840;11840;3123
ECOC.ci;02/07/2025;11835;11835;11500;11500;895
ECOC.ci;03/07/2025;11500;11500;11500;11500;317
ECOC.ci;04/07/2025;11500;11875;11500;11875;861
ECOC.ci;07/07/2025;11020;11800;11020;11800;1020
ECOC.ci;08/07/2025;11060;11200;11060;11200;255
ECOC.ci;09/07/2025;11200;11290;11200;11290;312
ECOC.ci;10/07/2025;11060;11895;11060;11895;1171
ECOC.ci;11/07/2025;11890;11890;11890;11890;463
ECOC.ci;14/07/2025;11820;11820;11800;11800;939
ECOC.ci;15/07/2025;11650;11800;11650;11800;531
ECOC.ci;16/07/2025;11800;11800;11800;11800;3063
ECOC.ci;17/07/2025;11800;11800;11800;11800;6200
ECOC.ci;18/07/2025;11800;11800;11100;11100;583
ECOC.ci;21/07/2025;11800;11800;11200;11200;460
ECOC.ci;22/07/2025;11200;11700;11200;11700;3156
ECOC.ci;23/07/2025;11700;11700;11695;11695;281
ECOC.ci;24/07/2025;11700;11700;11700;11700;1850
ECOC.ci;25/07/2025;11700;11700;11700;11700;233
ECOC.ci;28/07/2025;11700;11700;11700;11700;422
ECOC.ci;29/07/2025;11600;11600;11600;11600;2285
ECOC.ci;30/07/2025;11600;11600;11600;11600;465
ECOC.ci;31/07/2025;11600;11600;11600;11600;611
NSBC.CI;02/06/2025;8800;8985;8800;8985;913
NSBC.CI;03/06/2025;8985;9000;8985;9000;1341
NSBC.CI;04/06/2025;9000;9000;9000;9000;1241
NSBC.CI;05/06/2025;8995;8995;8985;8985;492
NSBC.CI;10/06/2025;8985;8985;8700;8700;6775
NSBC.CI;11/06/2025;8700;8995;8700;8995;2196
NSBC.CI;12/06/2025;8995;8995;8800;8800;1707
NSBC.CI;13/06/2025;8800;8800;8800;8800;5743
NSBC.CI;16/06/2025;8800;8990;8800;8990;5266
NSBC.CI;17/06/2025;8990;8990;8990;8990;3755
NSBC.CI;18/06/2025;9000;9375;9000;9375;272
NSBC.CI;19/06/2025;9490;9490;9490;9490;1587
NSBC.CI;20/06/2025;9490;9500;9490;9500;3100
NSBC.CI;23/06/2025;9500;9940;9500;9940;859
NSBC.CI;24/06/2025;9940;9940;9900;9900;1609
NSBC.CI;25/06/2025;9900;10200;9900;10200;1642
NSBC.CI;26/06/2025;9890;10200;9890;10200;4601
NSBC.CI;27/06/2025;10200;10400;10200;10400;862
NSBC.CI;30/06/2025;10205;10210;10205;10210;3240
NSBC.CI;01/07/2025;10400;10400;10200;10200;3392
NSBC.CI;02/07/2025;10200;10200;10200;10200;1522
NSBC.CI;03/07/2025;9510;10200;9510;10200;1865
NSBC.CI;04/07/2025;10200;10200;10200;10200;4234
NSBC.CI;07/07/2025;10000;10000;9850;9850;873
NSBC.CI;08/07/2025;9850;9850;9405;9405;2061
NSBC.CI;09/07/2025;9405;9650;9405;9650;619
NSBC.CI;10/07/2025;9695;9695;9650;9650;1832
NSBC.CI;11/07/2025;9650;9650;9550;9550;474
NSBC.CI;14/07/2025;9545;9545;9450;9450;2417
NSBC.CI;15/07/2025;9450;9680;9450;9680;1049
NSBC.CI;16/07/2025;9680;9750;9680;9750;749
NSBC.CI;17/07/2025;9750;9900;9750;9900;1147
NSBC.CI;18/07/2025;9900;9900;9900;9900;1377
NSBC.CI;21/07/2025;9500;9900;9500;9900;372
NSBC.CI;22/07/2025;9900;9900;9890;9890;782
NSBC.CI;23/07/2025;9890;9890;9750;9750;819
NSBC.CI;24/07/2025;9750;9750;9505;9505;954
NSBC.CI;25/07/2025;9745;9745;9700;9700;125
NSBC.CI;28/07/2025;9700;9700;9700;9700;3303
NSBC.CI;29/07/2025;9700;9700;9695;9695;1147
NSBC.CI;30/07/2025;9690;9690;9690;9690;863
NSBC.CI;31/07/2025;9690;9690;9600;9600;1447
